"gender","usage","credit","loan","history","accounts","status"
"女性",0.184324147794396,5000,0,0,1,2
"女性",1.20753228885587,10000,0,3,3,2
"女性",1.33673687316477,3000,0,10,7,4
"女性",1.03461092907004,6000,0,0,5,0
"男性",0.892254968853667,5000,0,2,0,2
"女性",1.29030830391217,5000,0,2,1,1
"女性",0.935811416092329,5000,0,0,9,0
"女性",0.747813041550107,30000,3107,0,1,0
"男性",0.292110448405147,12000,0,0,1,0
"男性",0.881146821225993,5000,779,0,18,0
"男性",1.71063334965147,2000,0,19,12,3
"男性",0.990266459668055,5000,0,3,0,5
"男性",0.301108197113499,5000,0,5,0,2
"女性",0.979916751533747,5000,0,2,1,0
"女性",0.072871558079496,20000,1522,0,2,0
"女性",0.86495376214385,5000,0,0,4,3
"男性",0.153512953007594,13000,2183,0,3,0
"女性",0,3000,0,0,0,0
"男性",0.527541142869741,10000,0,0,1,1
"男性",0,10000,4646,0,0,0
"男性",0.135446300953627,3000,0,3,2,3
"男性",0.733733195085079,3000,0,0,0,2
"女性",0.512456107852049,3000,0,0,4,0
"男性",1.35985004113056,3000,0,0,0,2
"男性",0,8000,0,0,0,1
"女性",0.580810452653095,5000,0,0,0,0
"男性",0.130160392872058,20000,0,1,1,0
"男性",0,10000,0,0,3,0
"男性",0.996288813319989,3000,0,0,4,1
"男性",0,10000,0,3,0,0
"男性",1.0506125130225,6000,0,1,9,6
"女性",1.0198842151789,5000,3308,0,2,0
"男性",0,5000,0,0,0,3
"女性",2.55436442894395,1600,0,0,13,3
"女性",1.03829023475759,3000,0,0,12,1
"男性",1.25600149608217,5000,0,0,1,2
"男性",1.03575983765535,3000,0,2,3,1
"男性",1.26632466454525,8000,0,3,0,0
"男性",0.252105853897519,3000,0,0,1,1
"女性",0.991588909975253,5000,0,2,0,2
"男性",0,4500,0,1,0,2
"男性",1.17634792085737,10000,0,0,1,3
"男性",0.212704121707939,3000,0,0,0,0
"男性",1.01913101640996,3000,0,9,7,1
"女性",0.426604536916129,4999,0,0,21,0
"男性",0.0640168575290591,7000,0,0,3,0
"男性",1.10878456620965,5000,2399,0,1,0
"男性",0.781672385707498,3000,0,2,7,0
"男性",0,3000,0,0,4,0
"男性",1.09554666594137,3000,0,6,6,2
"男性",1.14762857117224,8000,3581,0,6,1
"男性",1.01061890830751,10000,4169,0,5,1
"男性",0.903867941703647,2000,0,0,15,3
"男性",0.105874256175011,5000,0,0,1,0
"男性",1.10083439228591,3000,0,3,4,4
"女性",1.07319105673116,5000,0,3,1,1
"女性",0.279729586169124,2000,0,0,3,2
"男性",1.59207261989359,1000,0,0,40,0
"男性",1.18747385265771,2000,0,3,0,0
"男性",0.569594450057484,7000,0,2,0,1
"男性",0,5000,0,0,0,0
"男性",1.71259250659496,3000,0,3,3,2
"女性",0.526104184961878,2000,0,1,0,2
"男性",0,8000,0,0,0,0
"女性",1.2320708187297,2000,0,0,7,1
"男性",2.2103160927631,10000,0,4,2,1
"男性",1.09065984365065,2000,0,0,0,1
"男性",1.03446692469064,2000,0,1,11,1
"男性",1.15309903875459,20000,44322,1,13,0
"男性",0,3000,0,3,0,1
"男性",1.21741917476989,5000,0,1,5,3
"男性",0.471342226271518,1000,0,4,4,2
"女性",0.863693192177452,5000,0,2,1,1
"男性",0.98146477736067,6000,0,1,3,0
"女性",0.890646234899759,3000,0,0,3,4
"男性",1.12131484798621,5000,0,5,6,2
"女性",1.16941296087112,3000,0,2,5,1
"男性",0.395010745776817,3000,0,0,0,2
"男性",1.22940574504901,5000,0,4,0,2
"男性",0.872229801071808,3000,0,3,0,3
"男性",0.592174898916855,3000,0,0,0,0
"男性",0.561992835886776,4000,0,2,6,2
"女性",0.123804532643408,10000,0,0,3,0
"男性",0,5000,0,0,5,3
"男性",1.19549772925675,5000,0,0,2,0
"男性",0,9000,0,0,3,0
"男性",1.25693339220714,3000,0,3,0,2
"男性",1.08951692585368,7000,0,2,2,0
"女性",0.240757425609045,3000,0,0,6,2
"男性",0.653816015571356,8000,0,3,2,2
"男性",0.35719573860988,4000,0,0,1,0
"女性",0.754272680571303,5000,3548,3,1,3
"女性",0.537802811549045,3000,0,0,3,0
"男性",0,3000,0,3,1,7
"男性",0.667601153426804,3000,0,0,1,0
"男性",0.104090560851619,2000,1087,0,9,7
"男性",1.20513485340867,3000,0,4,0,3
"男性",0.495214625792578,5000,0,0,1,0
"男性",0.542331482442096,3000,0,1,1,0
"男性",1.32601699050982,2000,0,4,5,1
"男性",1.19594936833251,3000,0,3,2,3
"男性",0.66200291193556,2000,0,1,16,1
"男性",0,30000,2686,0,1,0
"男性",0.693359926221892,5000,0,0,1,2
"女性",1.55780248023104,5000,0,0,7,3
"男性",0.721578562948853,3000,0,5,3,2
"男性",0.662261466728523,5000,0,0,1,2
"女性",0,5000,0,0,1,0
"男性",0,3000,0,0,0,0
"男性",0.104646875862963,5000,0,0,2,7
"男性",1.15189455986489,3600,0,0,1,0
"女性",1.2852569606062,3000,0,1,4,6
"男性",0.854880620213226,10000,0,3,1,2
"女性",1.09968240513466,2000,0,0,0,0
"男性",1.2264861340588,3300,3060,0,11,4
"男性",1.11242939760908,1000,0,1,6,5
"男性",0,5000,0,0,2,3
"男性",0.931101145953871,3000,0,4,5,3
"男性",0.873589181462303,3000,0,1,1,1
"男性",0.161541034658439,2000,0,0,0,0
"男性",1.03500129420776,3000,0,5,3,3
"男性",0,14000,4809,0,0,0
"男性",1.25120456762146,5000,0,7,1,3
"男性",0.333710894687101,5000,0,0,5,0
"男性",0.265894722305238,3000,0,0,1,0
"男性",0,5000,0,1,0,2
"女性",0.100786519781686,3000,0,0,1,0
"男性",1.04002586933784,4000,3191,2,6,2
"男性",0.880988439768553,5000,0,4,4,4
"男性",0.236545175234787,3000,0,1,1,2
"女性",1.0496561388718,3000,0,0,4,0
"女性",0.329792824396864,10000,0,0,1,0
"男性",0.478343048570678,5000,0,0,1,0
"男性",1.24157172141131,3000,0,12,2,3
"男性",0.206704936102033,2000,1679,0,12,0
"女性",1.12027803619858,8000,0,2,11,2
"女性",0.0807461049826816,13000,2600,0,2,0
"男性",1.10223043806385,5000,3039,0,6,0
"男性",0.127295698644593,8000,755,1,2,3
"男性",0.583982265070081,8000,0,0,2,0
"男性",0,3000,0,0,0,0
"男性",1.0043903066637,2000,0,2,6,3
"男性",1.13430363775697,5000,0,0,6,0
"女性",1.37842949531041,6000,0,12,7,3
"男性",1.14640390549321,4500,0,8,0,2
"男性",1.91486055176705,20000,22159,4,2,3
"男性",1.25917844064534,50000,23481,0,4,0
"男性",1.14602592425887,3000,0,1,7,1
"女性",0.893490964267403,3000,0,4,0,1
"男性",0.862411757111549,2000,0,10,5,2
"女性",0.761560410787351,3000,0,2,0,2
"男性",0.157383439317346,3000,0,0,3,0
"女性",0.497674453370273,3000,0,1,0,2
"男性",0,2000,0,0,0,2
"女性",0.392564939507283,3000,0,0,1,0
"女性",1.0000556473434,3000,0,1,1,1
"女性",1.14002700700425,4000,0,1,5,5
"男性",1.03443206142634,3000,0,3,2,2
"男性",1.07676862715743,10000,0,0,3,3
"男性",0,10000,0,0,3,2
"男性",1.02464546831325,7000,0,0,10,1
"男性",1.18167933395132,3000,0,1,3,0
"男性",0.126872694441117,10000,2423,2,9,1
"男性",0.724970096340403,3000,0,4,5,4
"女性",0.127951609538868,3000,0,0,3,3
"男性",1.02809052904602,1000,0,3,4,4
"男性",0.837773372945376,10000,0,0,2,0
"女性",1.31068819117732,10000,0,8,0,2
"男性",1.13000969991088,3000,0,1,2,2
"男性",0.386049859654158,10000,0,0,5,0
"男性",1.08801081275102,3000,0,8,0,3
"男性",0.803863394437358,5000,0,0,2,0
"男性",0.170525203659199,5000,0,0,1,3
"男性",1.10759855004027,5000,0,7,6,3
"女性",1.09980916622095,8000,0,1,7,0
"男性",1.13853031601757,3000,0,0,7,1
"女性",1.17921995633282,4000,871,3,13,0
"女性",1.19628652556799,3000,0,1,4,2
"男性",0.255665090964176,1000,0,1,1,1
"女性",1.27475261534564,3000,6061,0,16,3
"男性",1.06361941379961,2000,0,7,10,2
"女性",0.375784055083059,5000,0,0,1,0
"女性",0.97066191545222,5000,810,1,8,2
"男性",1.27581175724044,1600,0,22,21,4
"男性",0.310536238658242,7000,0,0,0,0
"女性",1.14945464341436,2000,0,0,12,2
"女性",0.269367475081235,5000,0,0,2,0
"女性",1.53633690641727,2000,0,3,7,3
"男性",0,3000,4359,0,1,0
"男性",0.586336815874092,20000,12247,0,2,2
"女性",1.2318165726494,3000,0,12,6,4
"男性",0.467622762676328,3000,0,0,2,2
"男性",0.917324924725108,3000,0,1,1,2
"女性",0.681048565814272,3000,0,1,0,2
"男性",0.57802581963595,10000,1643,3,3,2
"男性",1.11973309524357,2000,0,8,4,5
"男性",0.440932146497071,6000,0,0,0,0
"男性",1.1927122192923,1000,0,0,2,1
"女性",0,10000,0,0,1,0
"男性",0,10000,0,0,0,3
"女性",1.0760250877589,3000,0,0,8,3
"男性",0,3000,0,2,0,2
"女性",0.470238982061855,3000,0,0,0,0
"男性",0.735132992654107,5000,2591,4,5,2
"男性",0.827529734121636,5000,0,0,10,3
"男性",0.626510359910317,10000,0,1,2,6
"女性",0,7000,0,0,2,0
"女性",0.163987446147948,10000,0,0,0,0
"男性",0.387283896575682,3000,0,0,7,3
"女性",0.0926490033604205,10000,0,0,1,0
"女性",0,5000,0,1,1,2
"女性",0.0636851118225604,8000,0,0,2,0
"男性",0.740515021374449,10000,0,6,3,1
"女性",0.69602947095409,5000,0,4,0,2
"男性",0.187272309046239,5000,0,0,3,2
"男性",0.630906583676115,5000,0,0,2,2
"女性",1.16007750658784,3000,0,2,0,2
"女性",1.22590086107142,2000,0,4,0,2
"女性",0.894669148512185,5000,0,1,0,3
"女性",0.309047328387387,2000,1243,0,2,1
"男性",0,5000,0,0,1,2
"女性",0.467173259723932,5000,0,0,3,0
"男性",1.22555729933549,1000,0,2,6,2
"女性",1.33946499549784,5000,9193,0,4,5
"女性",1.17718215858098,4500,0,0,9,2
"男性",0.88285275563132,2000,0,3,6,4
"男性",0.705981825469062,3000,0,2,3,2
"男性",0.416747140092775,3000,0,2,3,3
"女性",0,3000,0,0,1,0
"男性",0,3000,0,2,0,2
"男性",0.660854979297146,5000,1355,1,3,0
"女性",0.101131918877363,10000,0,0,2,0
"男性",0.106741412463598,13000,0,0,0,3
"女性",0.282868086844683,3000,0,0,3,2
"男性",0.400099763418548,3000,0,2,1,2
"女性",0.378044447642751,7000,0,0,1,0
"男性",0.865496235867031,1000,0,9,0,1
"男性",0.875365661131218,8000,0,0,0,0
"男性",1.05371371122543,3000,0,0,0,0
"男性",0,3000,0,1,1,3
"男性",1.05862284454517,3000,0,3,0,3
"男性",0,3000,0,3,4,3
"男性",0.646172951841727,4000,0,6,0,1
"男性",1.17745508851018,2000,0,4,3,2
"男性",1.08020437851083,2000,0,0,3,3
"女性",0.279501422774047,10000,0,0,3,0
"男性",0.723725547608919,3000,0,5,10,3
"女性",0.280535728945397,3000,0,0,6,0
"女性",1.09540214897133,3000,0,1,11,1
"男性",0,3000,0,0,2,3
"女性",0.203650799528696,3000,0,0,2,0
"女性",0.820255279615521,5000,0,0,0,1
"男性",1.20606786401011,2000,0,3,6,2
"男性",1.09102541065309,5000,0,8,5,4
"男性",0.326077226093039,5000,1654,0,0,2
"男性",1.18854537887964,5000,6930,0,11,0
"女性",1.21025201993529,3000,0,4,0,2
"女性",0,4000,0,2,1,1
"男性",1.29463809208479,5000,0,4,1,2
"男性",0.75637678344734,5000,0,1,0,2
"男性",1.25206809701864,1000,0,0,10,0
"女性",0.65739706447348,8000,0,0,0,0
"男性",0.287718433821574,5000,0,0,0,0
"男性",0.468716305647977,10000,726,0,0,0
"男性",1.02114868929144,3000,0,1,19,4
"男性",0.818853675578721,3000,0,20,0,2
"男性",0.360060197804123,15000,3279,0,4,0
"男性",1.14039925669786,1000,31284,0,18,0
"女性",0.910778816035017,5000,0,0,1,0
"男性",0.618659033495933,8000,2217,0,1,0
"男性",1.14290495013352,3000,0,3,0,2
"男性",1.16570389837958,2000,0,7,8,3
"男性",1.21635767987464,2000,0,3,0,3
"男性",1.1286042167386,3000,0,0,4,0
"男性",0,10000,0,0,1,0
"男性",1.58035299087409,2000,0,2,15,2
"男性",1.21412263263483,2000,0,0,2,0
"女性",0,3000,0,2,0,2
"男性",0.484510910357349,3000,0,0,0,0
"女性",0.583598359785974,5000,0,3,3,2
"男性",0.178970787958242,15000,0,0,1,0
"女性",0.49432878845837,3000,0,0,8,3
"男性",0.96777141305618,3000,0,0,0,1
"男性",1.02907308104448,3000,0,0,4,0
"女性",0.36073665686883,5000,0,0,3,0
"男性",1.03068649730179,5000,0,0,4,2
"男性",0.734408470075577,5000,0,0,1,0
"男性",0,5000,0,0,1,2
"男性",0.228237092895433,39000,3162,0,1,0
"男性",0.513206894635223,13000,0,0,0,0
"女性",1.19407303818036,3000,0,3,0,6
"女性",1.32619114298839,3000,0,11,0,2
"女性",1.27606050629169,3000,0,3,1,2
"女性",0.106559452773072,15000,0,3,2,3
"男性",0.797854028530419,3000,0,0,3,3
"男性",0,5000,0,1,1,2
"男性",0,3000,0,0,2,0
"女性",0.764971453393809,5000,0,4,0,2
"男性",0.736797755234875,3000,0,2,2,2
"男性",0,5000,0,0,0,0
"男性",0,3000,0,0,1,2
"男性",0,4000,0,0,0,3
"男性",1.0116970999632,5000,0,0,3,0
"女性",0,5000,0,0,0,0
"男性",1.2100220335694,5000,0,1,2,3
"男性",1.16618411326781,1000,0,0,13,3
"男性",0,3000,0,1,0,0
"男性",1.28777096399572,10000,0,0,3,0
"男性",0.850783735909499,5000,0,0,1,0
"女性",0.96478148156777,13000,7519,0,2,4
"女性",1.07438632800244,4000,0,0,0,0
"男性",0,10000,0,1,2,2
"男性",0.279563110494055,5000,2024,0,1,0
"男性",1.38546119277831,5000,0,4,20,2
"女性",1.17341746896505,1000,0,0,1,0
"女性",1.16146957721561,5000,0,5,4,3
"男性",0.533220397033729,3000,0,0,10,1
"女性",0.512436505910009,5000,20876,0,4,0
"男性",0,5000,0,0,2,5
"男性",1.10635935641825,5000,0,8,5,2
"男性",0.458099454939365,10000,0,2,1,2
"女性",1.09322136552073,10000,0,4,13,0
"男性",1.20157447581645,5000,0,0,0,2
"女性",1.26226859681774,2000,0,3,2,3
"女性",0.990542166093364,2000,0,4,9,2
"男性",0,2000,0,0,0,0
"女性",0.298741869507357,1000,0,3,5,3
"男性",0,6000,5622,2,3,2
"女性",0,5000,0,0,3,0
"女性",1.02755734153558,3000,0,1,0,2
"男性",0.23297958322335,2000,0,0,5,0
"女性",1.0723314768495,3300,0,0,3,0
"男性",0.794538650028408,3000,0,1,0,2
"男性",0.980896036149934,3000,2193,0,2,1
"男性",0.438855276438408,3000,0,2,3,3
"女性",1.06319326285739,5000,0,3,3,0
"女性",1.23307907507755,2000,0,1,6,3
"男性",0,5000,0,0,1,3
"男性",0.20167013630271,2000,0,1,3,7
"男性",1.0549912747601,2000,0,0,6,3
"男性",1.06919409033842,10000,0,2,0,3
"男性",0.452375378897414,20000,0,2,1,1
"男性",1.10661804995034,10000,5333,0,16,1
"女性",1.06377858612221,2000,0,13,1,3
"男性",0,3000,0,0,1,2
"女性",0,8000,2419,0,8,0
"男性",1.19704645784572,3000,0,3,2,2
"男性",0.630294917766005,5000,0,1,0,1
"男性",0.259139683358371,2000,0,0,0,6
"男性",0.849880713843741,4000,0,1,0,0
"女性",0.81723272475414,3000,0,0,2,0
"男性",0.967705463492312,5000,0,0,0,0
"女性",1.05955039541703,5000,0,3,0,1
"男性",0.210284124691971,3000,0,0,0,0
"女性",1.06350409759209,5000,1698,1,2,1
"男性",1.21204789767042,3000,0,2,2,0
"女性",0.202331098942086,5000,0,1,1,3
"男性",0,3000,0,0,1,0
"男性",1.11135046957992,5000,0,1,3,0
"男性",1.07920082631055,3000,0,1,0,2
"女性",0.254850723817944,3000,0,0,4,3
"男性",0.641228380249813,3000,718,6,1,2
"男性",1.26760134697892,3000,0,3,0,2
"女性",0,10000,0,0,1,0
"男性",1.17113123470917,14000,1538,2,2,1
"男性",0.768634131723084,3000,0,1,2,1
"女性",0.417024915036745,5000,0,0,0,0
"女性",0,5000,0,0,3,0
"男性",1.1048923288146,3000,0,0,4,3
"女性",0.7866416960489,3000,0,2,1,2
"男性",0.743317980691791,3000,0,0,1,0
"女性",1.17109299204778,4000,0,4,1,7
"女性",0.436591572179459,5000,0,1,2,0
"女性",0.225852238917723,10000,0,0,3,0
"男性",1.06614464824088,2000,0,0,3,0
"男性",0.261028039637022,3000,0,3,1,2
"男性",1.08514964438975,3000,0,5,0,1
"男性",1.18674557723571,1600,0,0,2,3
"男性",1.06841337458231,3000,0,7,4,2
"女性",0,6000,2298,0,1,0
"女性",0.681706109629013,4500,1095,1,5,1
"男性",0.172673794385046,15000,0,0,0,3
"女性",1.06198657240719,3000,0,3,0,2
"男性",0.4159343138244,10000,0,0,4,0
"女性",1.01740275484044,3000,0,0,0,0
"女性",0.543332425011322,3000,0,2,4,3
"男性",1.15053244723007,5000,0,0,0,3
"女性",0.222782389344648,3000,0,7,5,4
"女性",0.265195390852168,3000,836,0,3,2
"男性",0.920263415724039,1000,0,2,3,3
"男性",0.187901413505897,10000,0,0,7,1
"男性",1.09545849451795,2000,0,2,11,3
"男性",0.763929067063145,10000,0,7,0,2
"男性",1.11454651839565,3000,0,3,1,2
"男性",0,5000,0,0,1,0
"女性",0.781442871484905,8000,12410,2,2,0
"男性",1.2107036278164,10000,2066,0,0,2
"男性",1.23153302251827,3000,0,0,0,1
"女性",0.210001126602292,5000,0,0,3,0
"男性",0.218235506275669,6000,0,0,2,0
"男性",1.0997312182514,2000,0,3,0,2
"男性",1.48516938818619,2000,0,1,2,3
"男性",0.429678950267844,2000,0,1,5,4
"男性",1.21678823294118,1000,0,2,7,2
"女性",0.402971668224782,5000,0,0,1,0
"女性",0.159411256643943,7800,0,0,1,0
"男性",0,3000,0,0,1,0
"男性",0.458678580210544,3000,0,0,2,2
"男性",1.22336911691818,5000,0,6,3,3
"男性",1.18714191250503,3000,0,0,6,0
"男性",0.462207715711556,5000,1785,2,4,0
"男性",1.25161314267665,2000,0,1,0,4
"女性",0.826587951607071,50000,0,0,2,0
"男性",0.312932307268493,4500,1221,0,6,0
"女性",0.228346169046126,5000,0,0,3,0
"女性",0.334468440273777,6000,3419,0,0,0
"男性",0.33009238247294,8000,0,0,15,0
"女性",0,3000,0,0,0,0
"男性",1.23573368562385,3000,0,4,3,1
"男性",0.179158548666164,5000,3062,0,0,0
"女性",0.857882820763625,5000,0,6,1,3
"男性",0,10000,2137,8,2,2
"男性",0.999345339206047,3000,0,13,9,3
"男性",0,3000,0,0,0,0
"男性",1.04404479605146,10000,5010,0,12,0
"男性",0,5000,0,0,1,0
"男性",0.301128480653279,3000,0,2,0,2
"女性",0.323682534373365,2000,0,4,3,7
"男性",0,15000,0,0,1,0
"女性",0,3000,0,0,0,0
"男性",1.17787522471976,5000,0,0,13,2
"男性",0.377617093566805,4000,0,0,0,1
"女性",1.10316892938223,20000,5519,0,2,0
"女性",0.0830679763993248,2000,0,1,5,2
"男性",1.15542503399774,3000,0,1,0,0
"男性",0.440546027268283,1000,0,3,4,1
"女性",1.02380116106011,3000,0,0,1,1
"男性",1.29068434159737,10000,0,0,7,2
"男性",0.746175422887318,10000,0,0,3,0
"男性",1.09830758918542,7000,723,0,14,1
"男性",1.37255035717972,3000,0,7,8,2
"男性",0.647524635847658,5000,0,2,1,0
"男性",0.0493072658684105,6000,2103,2,2,0
"男性",1.22789332390297,3000,1944,0,8,7
"男性",1.10171845288016,6000,0,1,15,1
"男性",0.400657553337514,4000,0,2,2,4
"男性",0,10000,0,0,1,0
"男性",0.494563694274984,3000,0,2,1,2
"男性",0.38105265813414,3000,2529,0,2,0
"女性",0.611115473997779,3000,0,2,3,2
"男性",1.00601670325268,10000,0,8,2,4
"男性",1.04313278348651,8000,0,3,5,2
"女性",0.952754128407687,3000,0,0,6,0
"男性",0,5000,3165,0,0,0
"男性",0.860297589483671,5000,0,0,3,0
"男性",0.847130120024085,2000,0,9,1,3
"男性",1.00681612696499,3000,0,0,1,2
"女性",1.13089687984902,4000,1408,1,3,1
"男性",0.572406735927798,8000,0,4,3,1
"男性",0.627359079634771,5000,911,0,5,2
"男性",1.01972989682108,5000,0,0,0,0
"男性",1.24192580624018,1000,0,1,0,0
"女性",0.993941341442987,5000,0,3,14,0
"女性",0.131408695238642,5000,0,0,3,0
"女性",1.15321959489956,10000,2592,0,2,2
"男性",1.54836528275628,1000,0,0,19,7
"男性",1.72909406049643,6000,0,16,26,2
"男性",0.283946101712063,3000,0,1,3,3
"男性",0,4000,0,0,0,0
"女性",1.08177621609066,3000,0,5,5,1
"男性",1.08949510480277,3000,836,0,3,2
"女性",0.418226880799048,10000,0,0,2,2
"男性",0.415569171039388,3000,0,1,0,0
"女性",0.267208554022945,3000,0,0,1,7
"男性",0.530328425420448,3000,0,2,0,2
"男性",0.635911874775775,6000,0,0,0,0
"男性",0,5000,0,1,0,3
"男性",0.0577079110872,3000,0,1,4,0
"男性",1.156416816907,3000,10844,0,7,0
"女性",0.489372028657235,23000,2030,0,1,0
"男性",0,5000,0,0,2,0
"男性",1.24154205841478,5000,1319,0,4,2
"男性",1.26613494489808,5000,0,3,0,3
"女性",0,50000,24843,0,4,3
"男性",0,2000,0,0,0,0
"男性",1.01113703534007,10000,0,3,3,1
"男性",0,10000,0,0,2,0
"女性",1.16205876481254,3000,3231,2,1,1
"女性",0.277549102623016,3000,0,0,3,2
"女性",1.2448292863369,6000,0,0,4,3
"女性",1.12545408386271,3000,0,4,0,0
"男性",1.30570819373243,5000,0,3,0,2
"男性",1.20782527588308,3000,3977,0,4,2
"女性",1.14011179262307,5000,0,1,4,0
"男性",1.06137624534313,3000,0,1,8,4
"男性",1.12954432283062,4000,0,14,0,2
"男性",0.952790684513748,5000,0,3,3,3
"男性",0.337674777233042,10000,0,0,2,0
"女性",1.0696549649816,3000,0,0,2,2
"女性",0.543823510929942,5000,1309,2,0,2
"男性",0,10000,2513,0,2,0
"女性",0.339392574853264,3000,0,0,0,0
"男性",0.360242275823839,10000,0,2,3,2
"男性",0,10000,0,0,1,1
"男性",0.586677944231778,2000,0,8,5,3
"男性",0.815653120293282,2000,0,2,2,1
"女性",0.133388077430427,10000,0,0,12,0
"男性",0.950363807016984,3000,0,0,8,1
"女性",0.972269596271217,5000,0,0,0,0
"男性",0,5000,0,1,3,3
"男性",1.30493206930347,5000,1550,6,3,1
"女性",1.00871611558832,3000,0,0,0,0
"男性",1.12607467113994,4000,0,0,1,0
"男性",1.04299181981478,10000,0,0,4,1
"男性",1.06995489834808,5000,0,1,1,2
"男性",0.768021573848091,3000,0,2,7,1
"女性",0.99800463358406,3000,0,0,1,2
"男性",0.781989959231578,3000,0,1,0,1
"男性",0.867706029270776,3000,0,0,3,2
"女性",0.986301046754233,5000,0,0,3,0
"男性",1.09432324059308,10000,0,4,1,2
"男性",1.25532714348752,3000,9371,3,4,4
"男性",0.128908533132635,3000,0,2,5,2
"男性",0.132475105873309,5000,0,1,7,0
"男性",0.607605233350769,5000,0,0,1,0
"男性",0.458801035946235,5000,0,2,0,2
"男性",0,4000,0,1,2,2
"男性",0,5000,0,2,2,2
"男性",1.17924588327762,3500,0,6,10,3
"男性",0.316340938284993,10000,516,0,2,0
"男性",0.653343267301097,2000,0,12,3,4
"女性",1.02836159056518,3000,0,0,0,0
"男性",1.15588515578303,3000,0,0,2,0
"男性",1.19631096479483,2500,0,0,6,0
"女性",0,7500,0,0,2,5
"男性",0.285888071022928,5000,0,0,1,0
"男性",0.770621236856095,1000,0,0,0,2
"男性",0.319859591634013,3000,0,0,4,0
"男性",1.04520838806406,3000,0,3,1,2
"女性",0.741927384035662,3000,0,6,0,3
"男性",0.357540895421989,10000,2361,0,3,0
"女性",1.03996838105377,3000,0,0,0,0
"女性",1.02799428965896,15000,0,1,6,1
"男性",0.444192181411199,6000,1415,12,5,3
"男性",1.063352523949,3500,0,14,14,3
"女性",1.29771549887955,3000,0,2,1,2
"男性",1.02059626850765,3500,0,1,4,1
"男性",0.847088589053601,5000,2041,0,10,0
"男性",0.674204231770709,3000,0,4,0,2
"男性",0.686643638717942,3000,0,2,0,2
"女性",0.677412084192038,3000,0,1,3,2
"男性",0.652495646481402,3000,0,2,0,2
"男性",1.29968255815562,3000,1295,1,3,0
"男性",0.770202292869799,6000,1331,2,0,0
"男性",0.14492093605455,3000,0,0,3,2
"男性",0,5000,0,1,0,2
"男性",0.14627738264855,5000,0,0,2,1
"男性",0.713256412469782,10000,0,1,2,2
"女性",0.358604716109112,5000,0,0,1,2
